"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Sdr: Residual","Tke: Residual"
355.0,0.001998444650255285,0.009361115070493205,0.004119174257823967,0.005739528591340585,4.4445846956484034E-8,0.003016972043242613
356.0,0.0020481142512306636,0.009488425672774189,0.004166839672314103,0.005808077868620177,4.5913794801416356E-8,0.0030353358158305534
357.0,0.0021077016980848833,0.009617782888558746,0.004209896615135874,0.0058806694001056516,4.9682372512368E-8,0.0030524162678011945
358.0,0.0022025284438786505,0.009734442158103606,0.004251894389736659,0.005951985048166521,4.946382251995492E-8,0.0030675649523294844
359.0,0.002286262387999406,0.009855108613505517,0.004290150891006394,0.0060305767038936475,4.6238004273493394E-8,0.0030716517995127506
360.0,0.0023764184644299085,0.00997651512610099,0.0043293588803935065,0.006119951132393915,4.560460513461159E-8,0.0030700307896478493
361.0,0.002498718331682219,0.01010299473050696,0.004371330618481477,0.006225664333188387,4.706768741970172E-8,0.0030771923971065003
362.0,0.0026115715483003917,0.010236728804359437,0.004418450848475309,0.0063462093017923925,4.631904308465892E-8,0.0030806124707191823
363.0,0.0027029290129198906,0.01038266538590796,0.004467720962452489,0.006478075348832114,4.602943262032491E-8,0.003083692685322623
364.0,0.0027412077284975633,0.010543615678880132,0.004524860223812591,0.006609134988798855,4.6436184814540974E-8,0.0030652478354774655
365.0,0.0027833357013759383,0.01072472904240403,0.004586685583341563,0.0067372960971355585,4.6492725446528956E-8,0.0030676761788706636
366.0,0.0028513096889821988,0.010916911812034812,0.004644199500831731,0.006857432082771836,4.6567985364112626E-8,0.0030671369844578757
367.0,0.0029390564690679063,0.011108003743159699,0.004703447579493664,0.006967653586733381,5.6107245786721054E-8,0.0030565399813577638
368.0,0.0029300592607375124,0.011289005290789095,0.0047577448358352,0.0070668516516424335,4.643091602515507E-8,0.003049075195986278
369.0,0.002875719336604039,0.011454404999678137,0.004803351131471354,0.007152433443136732,4.549456939239636E-8,0.003038383050549816
370.0,0.0028926122003373952,0.011609424643694508,0.004841816235637906,0.007221472300210633,4.4942214443633223E-8,0.0030284471263376015
371.0,0.0029343114872969664,0.011734280908620094,0.004873701594407662,0.0072730399449059645,4.4787633678437864E-8,0.003018089634566166
372.0,0.0029637971309137076,0.011838361565418452,0.004896501791714924,0.0073092410912117605,4.2958760271427636E-8,0.003011400042260208
373.0,0.002950709991885034,0.01192700948254481,0.0049089692140604395,0.0073250141136274715,4.170901997704108E-8,0.003001894744750957
374.0,0.0028962216076019584,0.01200287478041034,0.004915696185214649,0.007321381493705117,4.10248386797155E-8,0.0029902383889295176
375.0,0.002842036853116558,0.012074811786952836,0.004914730314265446,0.007314056157857929,3.9784416296899204E-8,0.0029790003580710813
376.0,0.0028133314793535387,0.01214871093242605,0.004908427924325307,0.007299343524053567,3.912929149812574E-8,0.002969416087531976
377.0,0.0028404531032562015,0.012228823717901483,0.004894188489860893,0.007280372292687675,4.047834130049893E-8,0.002963108214437524
378.0,0.0028731912919899233,0.012313895653057707,0.0048769401957785554,0.007257250627127274,3.902477356026051E-8,0.0029593617475921047
379.0,0.002894232960341211,0.012401536173320174,0.004854571955874111,0.007231278245871822,3.867922211969995E-8,0.002957484456713307
380.0,0.0029224112184935134,0.012481767512762788,0.004828203869911477,0.00718985070994791,3.770084371952665E-8,0.0029564470852641174
381.0,0.002932253363609967,0.012551010909828901,0.0047963160891652725,0.007131295294904738,3.784897429713839E-8,0.0029558731089135495
382.0,0.0029373697491423137,0.012601560756475375,0.004760088755126312,0.00705970440979351,3.7873515345485323E-8,0.002955815004466397
383.0,0.0029187504657887707,0.01262413772320543,0.004718073090742508,0.006975081905138323,3.8468209996614864E-8,0.0029563885896830774
384.0,0.0028737219318773623,0.012618434255690836,0.004670658408530183,0.006885103414136556,3.8750579397853045E-8,0.002957933300737396
385.0,0.002838557783958339,0.012584337366856328,0.004619218089179961,0.006794403934007661,3.974970022690791E-8,0.0029604705105775496
386.0,0.0028139168228239544,0.012521559149283183,0.0045639343205328,0.006710139080759034,4.055035326858661E-8,0.002963335344026968
387.0,0.0027897401076244287,0.012428627096419027,0.004505776778703425,0.006638594485707688,4.2588472571822654E-8,0.002966058562919773
388.0,0.002753202161482274,0.012313973728650935,0.004446248960115482,0.006578936090138889,5.071912409295399E-8,0.0029676436897737037
389.0,0.0027221865932210948,0.012186946270715508,0.004387394616107906,0.006521593367411224,4.889726738314459E-8,0.00296828854861713
390.0,0.0027016554442791042,0.012060842860259007,0.004328811077147568,0.0064720540398604445,5.002366750680682E-8,0.0029689867784334556
391.0,0.0026693998425150914,0.011944665816217602,0.0042745082021471755,0.006425979636491105,5.0645641027040717E-8,0.0029697274959024017
392.0,0.002634766105814255,0.011839925709413609,0.004227633172323304,0.006374176026694009,5.0942986594592E-8,0.0029708338990679017
393.0,0.002611023613382281,0.011746662752219006,0.004184790477468512,0.0063101257832340295,5.076631365994637E-8,0.0029737044779758973
394.0,0.0025959403220986504,0.011665025080561919,0.00414877027436272,0.006224761866485437,5.285695406016242E-8,0.002978318633229736
395.0,0.00255018384064834,0.011596117613759106,0.0041156164127713075,0.006114043507806681,4.6221814435674396E-8,0.002985525662379547
396.0,0.0025024100571391914,0.01152564471113607,0.004084727895515723,0.005979756215210136,4.676223498426908E-8,0.0029958614490023486
397.0,0.0024565815559317774,0.011445246453706221,0.0040480961233286756,0.005824783180097048,3.758042056685958E-8,0.0030087128169330292
398.0,0.002399108139949831,0.011344387543205142,0.004006625096252642,0.005653137924121399,3.253208367990088E-8,0.003024088894404668
399.0,0.002343350767130491,0.011220269528703327,0.003962463261600699,0.005473277052283802,2.9044259835365073E-8,0.0030414163117568624
400.0,0.0022591316732524023,0.011071981143861544,0.003918609675876817,0.00529007333209941,2.737500947399045E-8,0.0030602281075438756
401.0,0.0021692293364595503,0.010893261907742318,0.0038753057167390382,0.005109801938335635,2.6245935261318195E-8,0.0030789596535884915
402.0,0.0020973832926311662,0.010684475525466232,0.0038353947994899866,0.004935563620511583,2.5488866876727204E-8,0.003098539772654302
403.0,0.0020368508702858414,0.01045002769322641,0.00380028408033085,0.004768814961651357,2.5118125899460012E-8,0.0031217023152409896
404.0,0.0019882107215096804,0.010199730611393693,0.0037670228988614892,0.004612143827709734,2.5117416113026928E-8,0.0031464980842483684
405.0,0.001935197083497128,0.009933008226193954,0.0037360736989095855,0.004467128660012817,2.516256424733847E-8,0.0031729683790283026
406.0,0.0018922628244237797,0.009666815001984177,0.0037059274958478948,0.004335721440333105,2.4581258236385574E-8,0.003202158857571896
407.0,0.0018588003020711208,0.009401944687070004,0.0036773239234050158,0.004219339692904303,2.614641249721441E-8,0.0032249545509070417
408.0,0.001825587617715951,0.009144815650175267,0.003647007630405058,0.004117924312623604,2.429144852053173E-8,0.0032463962062700895
409.0,0.001778611059668951,0.00890208334188926,0.0036156523184328136,0.004033246879387475,2.3938759424467052E-8,0.0032670829278269474
410.0,0.0017482160992953288,0.008685128944780882,0.003584424402455762,0.00396139076758838,2.39643603704191E-8,0.0032862050692466604
411.0,0.0017105200797659992,0.008497225233370207,0.0035580545418080916,0.0038980172704965754,2.4324393286415287E-8,0.003311471734015352
412.0,0.001662230940363613,0.008339273653797144,0.003535253804821942,0.0038386662476933967,2.2969203494891772E-8,0.0033329269138132568
413.0,0.0016183064771741402,0.008213202662144661,0.0035132624544096267,0.0037839391249863993,2.340490360613227E-8,0.003344025256755386
414.0,0.0015646093940157502,0.008116872009140767,0.003493371497143351,0.0037315967257325377,2.2833690020217775E-8,0.0033515538454152107
415.0,0.0015192312115040038,0.008038083670203366,0.003473490862845532,0.00368058751189897,2.296988835828552E-8,0.0033553251369058987
416.0,0.0014773666751765238,0.007969160202569351,0.0034528055103306217,0.0036298951234799023,2.353484572480013E-8,0.00335880963734793
417.0,0.0014483427802619762,0.007906381062601314,0.003431718103880789,0.0035812582705918436,2.2965358170682333E-8,0.003365492875331001
418.0,0.0014264182239882822,0.007845577049243026,0.003409314025076555,0.0035351867736269317,2.305697221054087E-8,0.0033756944113528036
419.0,0.0014096598336828237,0.007786854799466377,0.003387181542625736,0.003493003683373568,2.155710663681099E-8,0.0033885946115155686
420.0,0.0013895283804358305,0.0077301671701056835,0.0033662308135831705,0.0034543299940420886,2.3486835633372024E-8,0.003405151849477327
421.0,0.0013721868646659977,0.0076740327294604555,0.0033464329080015944,0.0034202666617809355,2.213963283771681E-8,0.0034223377605411462
422.0,0.001356841168372762,0.007617288172156986,0.003328549997870051,0.0033914200794726615,2.297152484034949E-8,0.003444702388506842
423.0,0.0013399018379409578,0.007561086599111713,0.003313525522113137,0.0033703597752643565,2.306299395131366E-8,0.0034680709949440076
424.0,0.001324471808070841,0.00750523480375282,0.003301009748941805,0.003355366420130288,2.882253174080982E-8,0.003487803668291673
425.0,0.0013045943714447986,0.007451782045185452,0.0032921754150432862,0.0033462942121010976,2.2114003632749635E-8,0.003501936133149784
426.0,0.0012809309202226585,0.007398749189893433,0.0032865941539711304,0.003342354047491114,2.833905344251206E-8,0.003513676950632303
427.0,0.0012575458219595574,0.00734663084540371,0.0032829989146155843,0.003342630583011064,2.2355339694947437E-8,0.0035244231592722794
428.0,0.0012346840210801545,0.007297681769438131,0.0032801959451638735,0.0033451980093903736,2.434424106041657E-8,0.003532859897904191
429.0,0.0011587387935320117,0.007245372239079695,0.0032770858128931555,0.0033488900857448207,2.28884395080721E-8,0.003540406027802685
430.0,0.0011735460112468402,0.007198067802619797,0.00327689586033118,0.003353777686914561,2.1248202755986707E-8,0.003545830317516511
431.0,0.0011660645855852726,0.0071457994960954915,0.003276648832616287,0.003359207116123819,2.0610172946284035E-8,0.0035500839659971637
432.0,0.0011554067917147665,0.007092479479831287,0.0032757946430983773,0.0033636785901448784,2.140864384256998E-8,0.003551964843913966
433.0,0.0011484592694910951,0.007039529948561202,0.003276545563282281,0.0033681596557141916,2.098576864880174E-8,0.0035524066594160107
434.0,0.0011438404438854361,0.006983908351915098,0.0032760021534262453,0.0033719988516540036,2.1352552262278533E-8,0.0035531949207236496
435.0,0.001137692872920531,0.006929385422785264,0.0032765886875912773,0.003375285680443725,2.092442356700022E-8,0.0035517984251565993
436.0,0.0011301516762824136,0.006875619768282351,0.0032768193697570174,0.0033787590993950064,2.4174744422803964E-8,0.003546944743570903
437.0,0.0011232884975241179,0.006825016147178458,0.0032765275634588247,0.003381660524972466,2.185747336870234E-8,0.003540385238284376
438.0,0.0011235858547607774,0.006776410003610958,0.003276484920816688,0.0033842426227077573,2.0862105709688837E-8,0.003533140799178569
439.0,0.0011296470944400859,0.006731659688918868,0.0032771695701621223,0.0033859699810174374,2.0556189772261365E-8,0.003522914866321452
440.0,0.00113631557988792,0.006690970963864855,0.003277014951707172,0.0033867850662376063,2.1019493676818854E-8,0.0035107003270264257
441.0,0.0011419973487706825,0.006653120831676447,0.003277451003211898,0.003386948059632059,2.1239834288857333E-8,0.00349732636590943
442.0,0.001146044959667887,0.00661827560384977,0.0032765301903732607,0.003385939713847631,3.2398696444923855E-8,0.003483276587110077
443.0,0.0011468970014180757,0.006584844334723803,0.003274676651442184,0.00338404570088889,2.0751294137197668E-8,0.0034709643272582595
444.0,0.001144735633892943,0.006552567964066678,0.0032717082018066026,0.003381785421392875,2.0103370347999572E-8,0.003460025187609598
445.0,0.0011408775729180385,0.006520824548898161,0.0032676213560227188,0.0033790038747210953,1.9467685915020958E-8,0.0034504575891839604
446.0,0.0011379069911311448,0.006487852633011103,0.0032606921211162797,0.0033761427386261693,1.9342635547253994E-8,0.0034431699818270015
447.0,0.0011337452858166618,0.006454041855967421,0.003252771140566875,0.003372982466002748,1.9036975714551302E-8,0.003437934703484107
448.0,0.0011280317720034358,0.00642006714878568,0.003242600101224596,0.0033695268028029832,1.852715416308988E-8,0.003434480208541807
449.0,0.001124394910403193,0.006384738478889836,0.003231690473254731,0.003365755543876654,1.8094197716438866E-8,0.0034321383708633053
450.0,0.00112418459411589,0.0063496426809435775,0.0032192939038677127,0.0033616632255718862,1.802357869628087E-8,0.0034316157733401153
451.0,0.001129615778724091,0.006314101002860202,0.0032058015664930346,0.003356328310976241,1.859560585954578E-8,0.003431945014111652
452.0,0.0011408859848211848,0.006279760347651014,0.0031916036171135962,0.003350328519580722,1.8341805657363775E-8,0.0034330322206657608
453.0,0.001147808633994646,0.00624758181656786,0.0031759139810529934,0.003343334326205138,1.751668087176621E-8,0.003434408467030775
454.0,0.0011554784619558613,0.006217146403411938,0.0031589589582913837,0.003335640373488652,1.7238318261666028E-8,0.003436094174717396
455.0,0.0011596367816081483,0.006191348117920453,0.003141208263273516,0.0033266728634772603,1.993428161374071E-8,0.003439109594667289
456.0,0.0011629234789048263,0.006168614589571466,0.0031220134699907246,0.0033172714765551683,1.8534662398294187E-8,0.003441756070571918
457.0,0.0011668588611299473,0.006148722746894274,0.0031029837766267275,0.003307484301369802,1.7851169329322168E-8,0.0034431391926102953
458.0,0.001174882417894005,0.0061331220926419,0.00308399484928322,0.003297118997116616,2.098287173737989E-8,0.003441947169035117
459.0,0.0011317658195790154,0.006120305565045565,0.0030642631147258835,0.0032864598277786753,2.0174354521325922E-8,0.0034375903386045332
460.0,0.0011764453773563997,0.006109484334635635,0.0030458278656763974,0.0032767119210263436,1.787913261434404E-8,0.003430214847279783
461.0,0.0011928174314956165,0.006099526945686828,0.0030271118899291728,0.003266866427310636,2.12700320543121E-8,0.0034203461201309186
462.0,0.0011435919407508583,0.006088170668745309,0.0030087826147178207,0.003257225574131091,1.885255955641122E-8,0.003408550414724854
463.0,0.001188907662769076,0.006073442104505626,0.0029912917716195145,0.0032475379304718103,2.0829097558587373E-8,0.0033941015143041354
464.0,0.0011439778027455862,0.0060516441875353095,0.002973275354439771,0.003237185319632865,1.9745036170180636E-8,0.003376744249173128
465.0,0.0011934008222605514,0.006022211586421741,0.002954771401567771,0.0032262541897854183,1.990688278956565E-8,0.003356106344379087
466.0,0.001146861217431025,0.005982447809212913,0.002935537398210475,0.0032134327590720843,2.0481900311904953E-8,0.0033337622826877895
467.0,0.001203768677439255,0.005934025642742574,0.00291497087839599,0.0031993491036878567,1.9092185452890924E-8,0.003309098742361231
468.0,0.0011578577326787716,0.005873291265896834,0.0028926643975086016,0.003182583037424873,1.8969774645471437E-8,0.003283127686779651
469.0,0.0012044990111113453,0.005802081332057713,0.002868630091613315,0.0031627908670771323,1.9427641890384218E-8,0.0032549168288799374
470.0,0.0011404336944533682,0.005722891992838532,0.0028431331653855046,0.003139144647467529,1.967461067546489E-8,0.003225419600565665
471.0,0.0011694159723684905,0.005639063618784424,0.0028157137076818147,0.0031124921660438554,2.0614932845687423E-8,0.003194410449995545
472.0,0.0011043128644678782,0.005552300302152662,0.002786356403010065,0.0030811230327634827,1.9604234681987294E-8,0.0031620904545152663
473.0,0.0011214921377935495,0.005468790300178492,0.002755835720382294,0.003044319264390605,1.945140781623105E-8,0.0031286964227271665
474.0,0.0010567079804848331,0.00538783324017528,0.002723348282019061,0.0030025370966558535,1.9634123274790003E-8,0.0030955171149868034
475.0,0.0010834147840392515,0.005311825429258923,0.0026918273500069704,0.002956160386578461,2.085781000437156E-8,0.0030613566512329
476.0,0.0010166300084282346,0.0052378607335934165,0.0026602916170601304,0.00290591399618591,1.9048883335566303E-8,0.0030277370339202737
477.0,0.0010244389655351108,0.00516953334151742,0.002628556702593258,0.0028519351611510342,1.9148791222566256E-8,0.002994414641500562
478.0,9.609999464416385E-4,0.005101955891162547,0.002595387510515489,0.002794494616132136,2.194764866832349E-8,0.002962699585440742
479.0,9.717509328092009E-4,0.005039771513794391,0.002563508784367146,0.0027344991350809816,1.936360202212734E-8,0.0029323010524649317
480.0,9.122976110562602E-4,0.004975939100829272,0.0025311001557922494,0.0026739576874098858,1.9200030736727793E-8,0.0029031779155177504
481.0,9.193012293657787E-4,0.0049164171646875155,0.0024984647354000912,0.0026132990469111207,1.9834035509602906E-8,0.002874620541083065
482.0,8.617629235779576E-4,0.0048573028367297644,0.002465957037698232,0.002554123451017893,1.8556015400298704E-8,0.002847591090227407
483.0,8.691296375238287E-4,0.004802002984896688,0.0024337643903952376,0.0024967872578408007,1.8193283005630318E-8,0.002822065320798018
484.0,8.190398730993379E-4,0.004746773746866334,0.002401840497034839,0.0024432935404040683,1.7746117146122613E-8,0.0027986171825817624
485.0,8.343439960582939E-4,0.004694436314316826,0.002370467932043864,0.002394147506013754,1.9356157256985245E-8,0.0027766652028325353
486.0,7.974865037986844E-4,0.004643745667785938,0.0023404651030574128,0.0023506258715788662,1.7563821134370475E-8,0.002755639288314509
487.0,8.177774018771782E-4,0.0045960632927988495,0.0023121902248901677,0.002312306619424212,1.882640165746518E-8,0.002735917995669768
488.0,7.850270988509819E-4,0.00454998751399942,0.0022849503959708794,0.002279989866350876,1.712607160681874E-8,0.0027166205627000015
489.0,8.028953179621727E-4,0.0045061096559437614,0.002259901729152923,0.0022528807290708146,1.9650184293327863E-8,0.0026977613097464693
490.0,7.703227218450922E-4,0.004462977907429852,0.0022366590345914913,0.0022313309049110178,1.842274658107635E-8,0.002680933790679597
491.0,7.889116002513959E-4,0.004421196384032328,0.002215664779753991,0.00221509500573045,2.0100423526676015E-8,0.0026660601567640068
492.0,7.538586768280932E-4,0.004378319122182347,0.0021962937353287347,0.0022044034830449636,1.7954215161434238E-8,0.0026525772986501417
493.0,7.339123749664004E-4,0.004337581931392034,0.0021791316721581936,0.0021985987466529595,2.0564751322935728E-8,0.0026402239725886126
494.0,7.513411028996721E-4,0.0042979079832897,0.0021641329350377933,0.002197319504912949,1.892794583173338E-8,0.0026291242807294276
495.0,7.17828314216942E-4,0.004256938385654599,0.002150495880887389,0.0022004816292771016,1.4861717091896355E-8,0.002619957530187526
496.0,7.034482376498544E-4,0.0042172013957751595,0.0021386439967813757,0.002207118525599833,1.9894769326637646E-8,0.0026137126212993776
497.0,7.310666561247801E-4,0.004179753091003457,0.0021286276795451993,0.002216412858496718,1.8478735317228157E-8,0.00260986504793208
498.0,7.153017553880921E-4,0.004140988408586809,0.0021200275229807564,0.0022277983961990753,1.4794432438513613E-8,0.0026078016918875263
499.0,7.18490761654838E-4,0.004105051402267889,0.00211281953807369,0.00224039974104611,2.0424716967005663E-8,0.0026075720640340873
500.0,7.400989258026336E-4,0.004072643588404594,0.0021067811249669854,0.0022542269031406215,1.9720007315323853E-8,0.0026085135803342535
501.0,7.01702556929561E-4,0.004038977462176581,0.0021009661666522568,0.0022696149809430257,1.7350761102877486E-8,0.0026106019973696683
502.0,6.828949600473143E-4,0.004008219879571675,0.0020959996470754053,0.0022863793951213253,2.0545133698258382E-8,0.0026146295819324305
503.0,7.073389305864461E-4,0.0039812566769683675,0.0020919271226722724,0.002304219938690543,1.934275828133967E-8,0.0026201059907478984
504.0,6.860163515895319E-4,0.003953192777921365,0.00208752992063789,0.002323423442455989,1.7389192694947655E-8,0.0026267219130183873
505.0,6.757609252926761E-4,0.00393046551650308,0.00208410701996776,0.002342993321794243,2.571551780921498E-8,0.002633558790232576
506.0,6.948032293522244E-4,0.003913044201652313,0.0020819987033937927,0.0023625697652592983,1.792808102136733E-8,0.0026414074500952433
507.0,6.708659979622212E-4,0.0038954208998499096,0.002079954753069432,0.002382159262723219,1.4491675780038138E-8,0.0026494893370548798
508.0,6.639438060474393E-4,0.0038832809878428195,0.0020796770272851484,0.0024014331322937347,1.9041403161067412E-8,0.002659257074119573
509.0,6.827528555607795E-4,0.0038759964282020515,0.0020805406478821807,0.0024205607661366593,1.6899715421872473E-8,0.0026706472270218245
510.0,6.591605923159924E-4,0.003867989344008696,0.0020815477414743546,0.002440132353845049,1.3758307791323834E-8,0.002684993033779894
511.0,6.537784380100853E-4,0.0038641316847449828,0.0020838477877454654,0.0024591670087627886,1.8635608583829605E-8,0.0027022960661377228
512.0,6.893586361752589E-4,0.003864806872267547,0.00208708040915856,0.002477864119953698,1.7581622232856044E-8,0.002722284139826584
513.0,6.801677016778098E-4,0.0038632853778148633,0.002090633776125091,0.002496744093191283,1.5208404931681363E-8,0.002744557666887536
514.0,6.844027789049671E-4,0.003864842744546007,0.0020949804627488793,0.002515588291880026,1.9744123211166605E-8,0.0027682050405408317
515.0,7.13732120281741E-4,0.0038691638335229717,0.002100718070916469,0.0025334332573045525,1.804859942217248E-8,0.0027931747572207187
516.0,7.017240409738595E-4,0.0038704700534619293,0.002106020814905515,0.0025504971894358135,1.493733762720663E-8,0.0028222956097209975
517.0,7.085372059125296E-4,0.0038737372465168706,0.0021125769741093645,0.0025667063984534657,2.021071498786593E-8,0.002853876032328236
518.0,7.498061043925451E-4,0.0038782237465640706,0.00211983458065372,0.0025820257247630932,1.949571593036478E-8,0.002886793745002214
519.0,7.364796673299556E-4,0.0038804356676880184,0.002125703823427442,0.002595863767285675,1.6722348981073202E-8,0.002915335867155776
520.0,7.37209482961991E-4,0.003883452631960292,0.0021332247965657604,0.002608596066507638,2.0603899642374972E-8,0.0029395485267844816
521.0,7.687831008667726E-4,0.0038871854478922433,0.002142068580700973,0.0026210927426937505,1.9183631895983673E-8,0.0029621194787130475
522.0,7.515675096757645E-4,0.0038878945292059853,0.002150363593458632,0.0026340795382225053,1.6627688559016875E-8,0.0029858521750711717
523.0,7.517865776362557E-4,0.0038903180146390476,0.002159566375571871,0.002649752815717977,2.0773685790242727E-8,0.003005762382443069
524.0,7.986356447091952E-4,0.0038942924611443876,0.002170291861915825,0.002668630521586015,2.13274723965474E-8,0.0030125015814654915
525.0,8.005009714486067E-4,0.0038949987409891635,0.0021797757917964237,0.002691781610276705,2.149899731216888E-8,0.0029945346104948527
526.0,8.136413116389899E-4,0.003896847458848286,0.0021899522894937413,0.0027192917766633985,2.149825482926572E-8,0.002971799195841147
527.0,8.617568934100626E-4,0.0038994956337933223,0.002201383126550162,0.0027490285414742193,1.8306229718010796E-8,0.002956612989314135
528.0,8.485737626649691E-4,0.0038989861441637965,0.0022113412230721045,0.0027788991016012045,1.672793512210659E-8,0.0029174585635629905
529.0,8.460911669740585E-4,0.0039011681399727864,0.002222122311990666,0.0028062664304260546,1.542961412728403E-8,0.002870539809273865
530.0,8.310312657664801E-4,0.003903753116601484,0.0022320319698978836,0.0028317596256000653,2.2129182625844118E-8,0.002814496181687249
531.0,8.49812306399527E-4,0.003907303264787612,0.002242285327881248,0.002851676174369756,1.8065323606513565E-8,0.002760393182207877
532.0,8.13264833120139E-4,0.0039054363900462375,0.0022505980549197657,0.0028640693264932455,1.9133096916576467E-8,0.002694510916670744
533.0,7.972922504995686E-4,0.0039042824150339033,0.002259876063849495,0.002868579649202625,1.5800172147849066E-8,0.0026337785862871072
534.0,7.807264899008713E-4,0.003902817775259022,0.0022684988589520075,0.0028664037034191897,2.19572119023163E-8,0.00257760267707737
535.0,8.069803736059755E-4,0.0039029291210603383,0.002276181854002336,0.0028588866680811617,1.9135862061120097E-8,0.0025281059639113736
536.0,7.878195543474873E-4,0.003898766465492852,0.002281608058401982,0.0028447609602555955,3.362065011757439E-8,0.0024840112003343905
537.0,7.841458635771679E-4,0.0038945844971989487,0.0022851715794804934,0.0028232817944485434,3.2512908573716384E-8,0.0024456044708412927
538.0,7.763867968475173E-4,0.0038888426953188845,0.00228575039846471,0.002792166844506424,2.3919645185755342E-8,0.0024111028319708226
539.0,8.036116512525108E-4,0.003881853499472431,0.00228343694844108,0.002750564781583362,1.9697095187465816E-8,0.002380724286391113
540.0,7.782504304738675E-4,0.003870087388761531,0.00227689857402475,0.00269857053023945,1.698624075156558E-8,0.002353332415827589
541.0,7.607091316639286E-4,0.0038572889227313297,0.0022659341408831366,0.002635299551415265,1.6980158716222272E-8,0.0023281976992818704
542.0,7.493636647902322E-4,0.0038419979686969688,0.002250919309790993,0.0025624131735163536,2.611106039126025E-8,0.0023045404592793996
543.0,7.734505023975557E-4,0.0038255304032325512,0.002232324780580328,0.0024818128087591295,3.491638399398978E-8,0.00228085507131117
544.0,7.563115040571979E-4,0.0038013605810550853,0.0022083124687547174,0.002396959845094468,3.4182170515520804E-8,0.002254942878714074
545.0,7.561166526582143E-4,0.00377534654335664,0.0021818651365773226,0.002307496241248522,1.9139716138637532E-8,0.002231474467960849
546.0,7.557926980016138E-4,0.0037469584756450887,0.002152730228086962,0.0022162305087727783,2.353460678837752E-8,0.002210201756334832
547.0,7.546943708512144E-4,0.003715593606855819,0.0021201780167172867,0.0021283338806953106,1.8485808172167625E-8,0.002194775375097786
548.0,7.487497011145968E-4,0.003682025157968361,0.002086766682405392,0.0020469612577517665,1.9721407208501265E-8,0.002178455287729642
549.0,7.368057870657073E-4,0.0036468990308796355,0.002054510835116993,0.001974665900927397,1.828055575279748E-8,0.0021617015896271455
550.0,7.276928488890782E-4,0.0036116020877369885,0.002024650524830211,0.0019129703431511394,1.8285121608543942E-8,0.0021484193384279956
551.0,7.120781286265943E-4,0.003579236871797096,0.001998983195821094,0.0018616934559830313,1.8200257020277347E-8,0.0021354026537118635
552.0,6.92754133789163E-4,0.0035514854691246905,0.0019788946133260004,0.0018205623799780414,2.1033444639791196E-8,0.0021230561295188612
553.0,7.067282908568552E-4,0.0035312476824068545,0.0019659300792263332,0.0017884044187485072,1.8452976168352145E-8,0.002110293973191537
554.0,6.834797193957306E-4,0.0035130168996139093,0.0019581384536788075,0.0017629262072256747,1.948630228044373E-8,0.0020970592134927322
555.0,6.788799562360896E-4,0.0035027968001869595,0.0019553948561971436,0.00174207756960576,2.1406552800348575E-8,0.0020842773268643917
556.0,7.10595629516294E-4,0.003498681085672013,0.001956045661641981,0.0017254053978199198,2.1788905729200305E-8,0.002070894757288208
557.0,6.992864857765803E-4,0.003495570641535898,0.001958651660433932,0.0017101773674173086,1.4201596563993337E-8,0.002057838038260617
558.0,7.007303868403539E-4,0.0034975145365813507,0.00196291141574988,0.0016939439855228884,1.8891875179395137E-8,0.0020458669966245263
559.0,7.270731088751593E-4,0.0035025669248568976,0.0019680447352064265,0.001676843380357524,1.550798845045194E-8,0.002033901387018415
560.0,7.062071523491267E-4,0.0035052199880198933,0.0019729179584159384,0.001658453677289275,1.2651209034962852E-8,0.0020229529967029586
561.0,6.939618929732717E-4,0.0035097705179272702,0.0019778763772449774,0.0016383559813559878,1.875614839889609E-8,0.0020126564595614902
562.0,7.095796704704355E-4,0.0035166515700565375,0.0019820348102158143,0.0016172290426828405,1.597381719282643E-8,0.002003029932849946
563.0,6.769154228857708E-4,0.0035195520590012405,0.0019854714049339535,0.0015950146710709007,1.3268682504659427E-8,0.0019943507035149396
564.0,6.656410032920066E-4,0.0035236584539877895,0.0019878594709811567,0.0015707060845643194,1.2676051750706552E-8,0.0019864669558314605
565.0,6.587685539603282E-4,0.003527828119210751,0.0019893348435499583,0.0015469631051619288,1.7159670059053748E-8,0.0019794984559337843
566.0,6.816048945165829E-4,0.003533232109514608,0.0019903301030555517,0.0015240678639897782,1.7185280747684898E-8,0.001972563914493811
567.0,6.683801842789993E-4,0.003533406775015266,0.0019905938259983007,0.0015029741143619275,1.5745956343577154E-8,0.001966381696149814
568.0,6.753298091702733E-4,0.0035352992030503174,0.001990281641349607,0.0014837209848303607,1.526376104769621E-8,0.0019605746695536296
569.0,6.853248978185197E-4,0.003536907706277423,0.00198900197900764,0.0014663772143741008,1.4892273336320771E-8,0.0019553436969048095
570.0,6.989312639093203E-4,0.0035378674782034422,0.001986743317332074,0.0014508907379010888,1.5701463754716856E-8,0.0019502696708334959
571.0,7.112749744763982E-4,0.0035380246905939226,0.001983560256930172,0.0014372764092571858,1.475436439683781E-8,0.001945760489051779
572.0,7.218454483110364E-4,0.0035364646220429037,0.0019791855284514597,0.0014253929714085226,1.4850630008598727E-8,0.0019417154307203447
