"Iteration","Sdr: Residual","Tke: Residual","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual"
712.0,4.2072955354199696E-8,1.2516746848510844E-5,2.9341391491731905E-5,0.005065301450846088,3.980977487463428E-4,4.115383278184587E-5
713.0,3.9429565341144174E-8,1.2560782290665874E-5,2.9468381693891114E-5,0.005101257681787454,4.007169432499352E-4,4.1531150199520626E-5
714.0,4.0698815364237564E-8,1.2596383179152254E-5,2.960042015370232E-5,0.005132941995465949,4.028121242054897E-4,4.18641616954432E-5
715.0,4.176649849056163E-8,1.2623785666183534E-5,2.9777385036150024E-5,0.005159503247612535,4.0433044941728914E-4,4.219415611255677E-5
716.0,4.343464011033476E-8,1.2643169880542277E-5,2.998246948360604E-5,0.005180509715185132,4.053210545313679E-4,4.250910969390738E-5
717.0,4.1897236991132075E-8,1.2654373758244556E-5,3.0128908912705415E-5,0.005195699454077958,4.058949680046566E-4,4.274185623076969E-5
718.0,3.90075693935579E-8,1.265731714362068E-5,3.0219507924393513E-5,0.005206046843019739,4.061389394652855E-4,4.289663178475177E-5
719.0,3.669140383736986E-8,1.2637170697262599E-5,3.023245876639281E-5,0.0052084846309463214,4.0586488434320503E-4,4.2930032442839584E-5
720.0,3.591497198905258E-8,1.2617762655064694E-5,3.0209260822169233E-5,0.005200998064512684,4.0525047305725505E-4,4.292320208796341E-5
721.0,3.443574048139462E-8,1.25975287832271E-5,3.0187079389571795E-5,0.005186906041273664,4.0414386196523295E-4,4.290078070767875E-5
722.0,4.1207188361406294E-8,1.257360028713419E-5,3.0040082940715243E-5,0.00516486437552152,4.027485368987635E-4,4.2846379347563225E-5
723.0,4.101411776003561E-8,1.2544737394390566E-5,2.984884014909324E-5,0.005137418989307252,4.0098646667687275E-4,4.275354190345568E-5
724.0,3.7308243998318564E-8,1.2511260421645702E-5,2.9644207785041966E-5,0.00510941123045124,3.9900250550746E-4,4.2616596073207116E-5
725.0,3.615008395880951E-8,1.2472061508164703E-5,2.9408612089676433E-5,0.005078132877956977,3.966289945098192E-4,4.241782989055801E-5
726.0,3.6161083310202794E-8,1.2425320921549994E-5,2.9157914920700056E-5,0.00504250105591836,3.9374832428191065E-4,4.2164201133110694E-5
727.0,3.555942078092967E-8,1.237047411858774E-5,2.8894206866602747E-5,0.005003152243491643,3.90477913644664E-4,4.1870555799548384E-5
728.0,3.5406774014308214E-8,1.230575889904857E-5,2.8635759885931684E-5,0.004959819713460664,3.868908127056562E-4,4.15486538909299E-5
729.0,7.016969426461426E-8,1.22346291585913E-5,2.8373075060811934E-5,0.004912962868869994,3.829784877946064E-4,4.119911788349962E-5
730.0,3.539914634592981E-8,1.2156712010701382E-5,2.8075649456638078E-5,0.004860863305391857,3.7876106561893355E-4,4.081970790003603E-5
731.0,3.1401068668453116E-8,1.2071525751091334E-5,2.774298027260115E-5,0.004800031429862025,3.7413020660444647E-4,4.039985394473388E-5
732.0,2.995774593642563E-8,1.1978327126592588E-5,2.742212403183162E-5,0.004737502517318921,3.6944327632058496E-4,3.995190518023771E-5
733.0,2.8436198497624975E-8,1.1878879732190687E-5,2.7090227533542656E-5,0.004672003730776447,3.646175834297213E-4,3.946623514751624E-5
734.0,2.976872194277042E-8,1.1773065358165165E-5,2.6564292311602077E-5,0.004598542490682718,3.595892807972648E-4,3.889492038914017E-5
735.0,2.8358097595846974E-8,1.1660850266814921E-5,2.602561120478625E-5,0.004521326546181951,3.542060099199003E-4,3.830936201355416E-5
736.0,2.7305832732320644E-8,1.1543798071707955E-5,2.5526822006658646E-5,0.004442270921651065,3.4838417434912696E-4,3.7720877206817084E-5
737.0,2.7819984156506405E-8,1.1422925420273105E-5,2.5058608138517906E-5,0.004361835301433847,3.4230332883711955E-4,3.711589434408667E-5
738.0,2.9852757786022694E-8,1.1296921890738954E-5,2.459503230828841E-5,0.00427973468650109,3.360089027888213E-4,3.6479173855940685E-5
739.0,2.831549446943723E-8,1.116458393680817E-5,2.41230360532683E-5,0.004195383690817243,3.2952413827820067E-4,3.582155704747287E-5
740.0,2.814354844183487E-8,1.1032328200153802E-5,2.365253822487552E-5,0.004109247565968486,3.2288032380811406E-4,3.515300077362572E-5
741.0,2.5986172666311265E-8,1.089756026202373E-5,2.3188180794118567E-5,0.004021318598780678,3.1605452616512267E-4,3.44706685553223E-5
742.0,2.44058461893879E-8,1.0756394519849644E-5,2.2712834479529326E-5,0.003931552894337272,3.090961639165149E-4,3.37661453162147E-5
743.0,2.2768811699519803E-8,1.0611575678228739E-5,2.221087122209427E-5,0.0038405250496922486,3.021172430625314E-4,3.3037539331699075E-5
744.0,2.1947862874965802E-8,1.0462579915550342E-5,2.1690852832312383E-5,0.00374675922409541,2.95053719627466E-4,3.229181882184604E-5
745.0,2.0127544947619986E-8,1.0310814031737579E-5,2.1139232022135244E-5,0.0036489323763705494,2.878820669217307E-4,3.152587360355458E-5
746.0,1.9808822568262385E-8,1.0159054897716712E-5,2.058053324443277E-5,0.0035514178710945527,2.8074145164540227E-4,3.074824615054202E-5
747.0,1.9379503123559958E-8,1.0006524820955499E-5,2.002361626296105E-5,0.0034535435350870535,2.735590283599296E-4,2.996961426974098E-5
748.0,1.9230169656115882E-8,9.85241294925677E-6,1.9462571861140172E-5,0.003354554685306254,2.6633472272092755E-4,2.9189687158959482E-5
749.0,1.9145360544986675E-8,9.697988377012811E-6,1.8872174864865407E-5,0.0032542962944196686,2.5904921184786273E-4,2.8403503491495074E-5
750.0,1.975006215150177E-8,9.543129184124911E-6,1.8290650011382172E-5,0.003153181893632714,2.517300191555678E-4,2.7624900872686814E-5
751.0,7.813070753279735E-8,9.387221310705769E-6,1.765916892787278E-5,0.003049169547188157,2.442276803518837E-4,2.6875487970314498E-5
752.0,3.186807139061457E-8,9.24124768590843E-6,1.7211807490616278E-5,0.002958606501008155,2.378752955587731E-4,2.6189483630122806E-5
753.0,3.192150645997605E-8,9.085177292399595E-6,1.672829925371099E-5,0.0028637824728645405,2.312714890618215E-4,2.546014848375272E-5
754.0,2.6089523853821302E-8,8.927587288889638E-6,1.6238331122637972E-5,0.0027677300419649657,2.2450852199312434E-4,2.472903559787929E-5
755.0,2.6835745291703497E-8,8.77697231914808E-6,1.5734917692603517E-5,0.0026708276455772377,2.1765260357313424E-4,2.400010472291056E-5
756.0,5.622633488155557E-8,8.629500699178919E-6,1.5222727886797756E-5,0.0025732115674765754,2.107701874870851E-4,2.328095610659692E-5
757.0,1.9944731338527207E-8,8.485079081480062E-6,1.4691033782004245E-5,0.0024764701495567035,2.0390983108256746E-4,2.257050059558799E-5
758.0,1.7233545550025405E-8,8.343946429768089E-6,1.4153673140792826E-5,0.0023806895627586735,1.9714618732427291E-4,2.187660524117563E-5
759.0,1.7083080113761955E-8,8.206200635489284E-6,1.3619383872753437E-5,0.0022861447535212124,1.9051216239941224E-4,2.120440095312572E-5
760.0,1.7326602669439466E-8,8.072209918178514E-6,1.30966815501898E-5,0.002192520515564015,1.8399043674717554E-4,2.0562148045985675E-5
761.0,1.6669924967217634E-8,7.942627620622251E-6,1.2585658282146533E-5,0.0021006913273914837,1.7760766015665984E-4,1.995357553111827E-5
762.0,1.579698980346869E-8,7.817979287472653E-6,1.2085216259676808E-5,0.0020108601016087177,1.7136163044772398E-4,1.937967904119422E-5
763.0,1.5691271066714844E-8,7.698554803041558E-6,1.1598190232973572E-5,0.0019233847030208312,1.6530410139422544E-4,1.88433286943647E-5
764.0,1.630204666473394E-8,7.5843203659493575E-6,1.1122818435548547E-5,0.0018385192692486519,1.594631417116325E-4,1.834162330151325E-5
765.0,1.668002413564709E-8,7.474728969825593E-6,1.0665912682047153E-5,0.001756709388482226,1.538373895092577E-4,1.7883012556605778E-5
766.0,2.243529789867311E-8,7.372459724663857E-6,1.0225537240734994E-5,0.0016778081699912655,1.4844577785304226E-4,1.7466415541271824E-5
767.0,1.7622873869340332E-8,7.276697102583952E-6,9.811516237754277E-6,0.0016024284840965046,1.432784838951019E-4,1.7091709813883932E-5
768.0,1.8842315458023897E-8,7.187318535446214E-6,9.419606045344213E-6,0.0015306334814347978,1.3835525233316212E-4,1.6758189864280386E-5
769.0,2.0495799260727126E-8,7.104321025199295E-6,9.044469383631366E-6,0.001462764032835383,1.336932358174447E-4,1.6464058276263325E-5
770.0,1.9761984371164037E-8,7.027527037490625E-6,8.692540781256034E-6,0.0013988776573202668,1.292918644724281E-4,1.620772293838227E-5
771.0,2.1732243992546504E-8,6.956980185212304E-6,8.365169850182183E-6,0.0013388929160402356,1.2514814757140868E-4,1.598661928151098E-5
772.0,1.9246116986498818E-8,6.892599712833294E-6,8.059784708919912E-6,0.0012817995919644626,1.212303710821529E-4,1.5794209043412997E-5
773.0,2.0471024224754713E-8,6.834230409145017E-6,7.781853432118795E-6,0.0012284067476328775,1.175829259711422E-4,1.5630377223482493E-5
774.0,1.5077145890541747E-8,6.781419071470762E-6,7.477313301329444E-6,0.0011797158317300974,1.1413194286924913E-4,1.547897230276901E-5
775.0,1.607100705928578E-8,6.731079640878215E-6,7.17911944586659E-6,0.0011335701970163672,1.1044998907851683E-4,1.5279900132128655E-5
776.0,1.563271349122364E-8,6.684559086878874E-6,6.9082590032997066E-6,0.0010916529845445915,1.071340946641994E-4,1.5112806512647081E-5
777.0,1.5769728402060243E-8,6.641535617180947E-6,6.663278441857871E-6,0.0010537387923873008,1.0414470582913429E-4,1.497201662374837E-5
778.0,1.561839496747852E-8,6.601609648284916E-6,6.442716601627432E-6,0.0010196128001311224,1.0143886207911023E-4,1.4853311855262068E-5
779.0,1.5487373243766227E-8,6.564471633074135E-6,6.245721587539116E-6,9.89088998648825E-4,9.895706261847529E-5,1.475234380761071E-5
780.0,1.654622276004839E-8,6.529720206126159E-6,6.068066583459676E-6,9.61812961406189E-4,9.671552904916118E-5,1.4664168769068101E-5
781.0,2.7308797719495936E-8,6.497445299361018E-6,5.910165374517666E-6,9.376391357918878E-4,9.469553461463369E-5,1.4586362427046376E-5
782.0,2.6675965889464678E-8,6.467313452477633E-6,5.769583778562494E-6,9.163866475380326E-4,9.287237688963242E-5,1.4516861472829454E-5
783.0,2.117687905987265E-8,6.439026981838696E-6,5.632784819103521E-6,8.978553452201752E-4,9.118225045842937E-5,1.4450346610961352E-5
784.0,5.057995087095044E-8,6.412353446311266E-6,5.514723341301404E-6,8.819033370469478E-4,8.967472522900838E-5,1.438763728133607E-5
785.0,1.72473865948447E-8,6.387065423944205E-6,5.4053693705534865E-6,8.683363478308691E-4,8.831761590830316E-5,1.4325771262584464E-5
786.0,1.3817301375162521E-8,6.363018501395321E-6,5.304973092627009E-6,8.570213696371867E-4,8.71080709221222E-5,1.4263907048463161E-5
787.0,2.0503602144401692E-8,6.339994782243808E-6,5.216666999973335E-6,8.478665561081268E-4,8.603871092338428E-5,1.4202116185945934E-5
788.0,1.2831703264821977E-8,6.317887582008104E-6,5.137357873972369E-6,8.407870867495162E-4,8.509339046478277E-5,1.4138979529664031E-5
789.0,1.2092786422401769E-8,6.29658890856313E-6,5.066623917412059E-6,8.356612036614804E-4,8.4269679852564E-5,1.4072158719704783E-5
790.0,1.1855235683082257E-8,6.275905340295665E-6,5.0068914323946E-6,8.324933862814559E-4,8.356764990376514E-5,1.4002168595634299E-5
791.0,1.2025721070622047E-8,6.255738732673755E-6,4.957782373764978E-6,8.31236295717721E-4,8.29807367322225E-5,1.3930028510845452E-5
792.0,1.2871155337540803E-8,6.236030146807479E-6,4.9167194258497845E-6,8.318523335918286E-4,8.251730275677268E-5,1.3853951347276392E-5
793.0,1.1824890819459344E-8,6.2165043983642265E-6,4.883677361643211E-6,8.342049388749641E-4,8.218248834457902E-5,1.3774131529945793E-5
794.0,1.202251971640139E-8,6.197192328317315E-6,4.863406573742287E-6,8.385155065508028E-4,8.19899076326601E-5,1.36916391958263E-5
795.0,1.265697140826063E-8,6.177980310333019E-6,4.857121203283981E-6,8.446864754091051E-4,8.193540163582092E-5,1.3605703040512223E-5
796.0,1.0310723964308017E-8,6.158847296693729E-6,4.8655720339719205E-6,8.528308327421869E-4,8.202207748422903E-5,1.3518064787883576E-5
797.0,1.0082226284248683E-8,6.139734813936633E-6,4.88861362106755E-6,8.629631617893052E-4,8.225429711139441E-5,1.3429209890745498E-5
798.0,9.921243051177098E-9,6.120634078682549E-6,4.9232210078168364E-6,8.750592541431929E-4,8.263288435937771E-5,1.3339242522026728E-5
799.0,9.68582995395458E-9,6.1014712633983405E-6,4.9695194476771134E-6,8.89014174926522E-4,8.315998753959291E-5,1.3248942558662416E-5
800.0,9.46951919363091E-9,6.082301116802103E-6,5.030051538167032E-6,9.050141962141065E-4,8.38376856303802E-5,1.3159622840079285E-5
801.0,9.197989962549463E-9,6.063061368396107E-6,5.102032683531761E-6,9.229583832605573E-4,8.467116534386133E-5,1.3071490477203075E-5
802.0,9.798018522088545E-9,6.043829046470113E-6,5.187200873942262E-6,9.428217186365581E-4,8.565662375614458E-5,1.2985840961230529E-5
803.0,8.869383959460763E-9,6.024625069240434E-6,5.288690770152872E-6,9.645592209876863E-4,8.681527258808343E-5,1.2904454926742023E-5
804.0,8.495839562186446E-9,6.0055124960913186E-6,5.402543979257993E-6,9.880886303171236E-4,8.812202581679396E-5,1.2827874537563085E-5
805.0,8.420756129160313E-9,5.986554848076466E-6,5.530548312646652E-6,0.0010134237932166905,8.957209724878948E-5,1.2757126539633552E-5
806.0,8.168318775427447E-9,5.967785060241294E-6,5.6693589494801046E-6,0.0010404416957591745,9.116403024252906E-5,1.269266332992812E-5
807.0,8.471866916917265E-9,5.949240829679842E-6,5.820038096630927E-6,0.0010690826295321925,9.288964308162412E-5,1.2635728960126403E-5
808.0,1.182934871901855E-8,5.930917651720598E-6,5.982544977099868E-6,0.0010991940143969619,9.47441753509115E-5,1.2588545647903256E-5
809.0,2.4492513647555E-8,5.912927640585929E-6,6.153547276678834E-6,0.0011305835389358795,9.671541012519675E-5,1.2550497812354005E-5
810.0,2.1655933043807823E-8,5.895322875083449E-6,6.327230161241997E-6,0.0011628875322345772,9.880105131132152E-5,1.2522196951420787E-5
811.0,1.468849013652516E-8,5.8781446520464075E-6,6.510692938250703E-6,0.0011964081922009129,1.0098965258368156E-4,1.2503792569792647E-5
812.0,1.0473257882943898E-8,5.86141940413309E-6,6.704564758776272E-6,0.001231061574105007,1.032641521469175E-4,1.2497079972288958E-5
813.0,5.497037529711956E-8,5.845226977326399E-6,6.90721982473139E-6,0.0012666996544392264,1.0561875540052888E-4,1.2502618463213029E-5
814.0,1.3901127068349604E-8,5.829589260422761E-6,7.112267598600447E-6,0.001303041697124969,1.0804678044386562E-4,1.2518034157899019E-5
815.0,1.0135008707393912E-8,5.814577275374786E-6,7.322237949796136E-6,0.0013400286029797955,1.1053903821110046E-4,1.2545668287032247E-5
816.0,9.398235095602054E-9,5.800191687286844E-6,7.535822228274526E-6,0.0013773208811163923,1.1307805214527581E-4,1.2584713460183946E-5
817.0,1.157776489453643E-8,5.786459451066764E-6,7.75569875584291E-6,0.0014149243359390647,1.1569366432331507E-4,1.2635742225552563E-5
818.0,1.8539813510578586E-8,5.773377557767005E-6,7.972036367274637E-6,0.0014528559709854883,1.1835331628951557E-4,1.2693827466604205E-5
819.0,2.1174847673360002E-8,5.760925864925108E-6,8.185900219055835E-6,0.0014908838362041122,1.210042170796146E-4,1.2762537362487468E-5
820.0,1.1863706240111088E-8,5.749156098562942E-6,8.39844910400286E-6,0.0015287456761638632,1.2365428232951234E-4,1.2842845713147792E-5
821.0,9.157130890291359E-9,5.738020145823544E-6,8.614106976948632E-6,0.0015664515875412441,1.2631213999717356E-4,1.2934684568810398E-5
822.0,8.484847709434163E-9,5.727466207712401E-6,8.823231960457993E-6,0.0016038519837584606,1.2896568060913606E-4,1.303605899124641E-5
823.0,8.304785716548767E-9,5.7175244466035295E-6,8.985891636976734E-6,0.0016393204355085508,1.3159205657284372E-4,1.3140076356416513E-5
824.0,9.870800970249045E-9,5.708141102341844E-6,9.175156526204918E-6,0.0016750269210620838,1.3418618761428468E-4,1.3257655584304408E-5
825.0,8.71511196273969E-9,5.699217369175854E-6,9.368364975886254E-6,0.0017104204591679945,1.367445334059264E-4,1.3381685102291407E-5
826.0,8.395065452069571E-9,5.690684659873098E-6,9.568334370776156E-6,0.001745100432253069,1.3924701214438495E-4,1.351348461197775E-5
827.0,8.14039307182732E-9,5.68247051886613E-6,9.771486143710344E-6,0.0017790824771925626,1.417017348556275E-4,1.3651270538723434E-5
828.0,8.757189326429796E-9,5.674580473443198E-6,9.959124003824903E-6,0.0018098323802508713,1.440755292798864E-4,1.3782732543610492E-5
829.0,8.146332163662165E-9,5.667003627007457E-6,1.0138260587290526E-5,0.0018407060213335926,1.4642783978819566E-4,1.3903944589941434E-5
830.0,8.244360725620467E-9,5.659740239161339E-6,1.0320870676483706E-5,0.0018711050300063295,1.4871849042506126E-4,1.4029668886160733E-5
831.0,8.367338704109594E-9,5.652587822086521E-6,1.050111365571347E-5,0.0019007062541856175,1.5092765310868302E-4,1.4160185941190167E-5
832.0,8.31945248087112E-9,5.645556272079818E-6,1.067415370525067E-5,0.0019291572526202996,1.5303731686193615E-4,1.4291995768148851E-5
833.0,8.075184517492184E-9,5.63858092459149E-6,1.0840208117707293E-5,0.0019562832813033596,1.550430144646604E-4,1.4422578493660588E-5
834.0,8.024838411507454E-9,5.631439879592408E-6,1.0993251272006474E-5,0.0019819704603669785,1.5692316711188946E-4,1.4546532465750192E-5
835.0,8.413109266786836E-9,5.6241475994601266E-6,1.11356582968059E-5,0.0020060703517788565,1.5868023578523492E-4,1.4666988647890954E-5
836.0,8.450893001665463E-9,5.616327261717548E-6,1.1269616167388696E-5,0.0020290926762031023,1.6031776997951558E-4,1.4781527690647612E-5
837.0,8.05607585350545E-9,5.608091775492349E-6,1.1401972408099144E-5,0.002050795421220105,1.6180469066772124E-4,1.4896054224555607E-5
838.0,8.616317740866229E-9,5.599522663073064E-6,1.1531002362742087E-5,0.0020709809218680706,1.631620274700601E-4,1.5008300895309375E-5
839.0,2.1715026922906868E-8,5.588283201181597E-6,1.1651557931084055E-5,0.002089726643484369,1.6438516474061218E-4,1.5113949177628715E-5
840.0,2.539722598393711E-8,5.577555469010172E-6,1.1761546110534423E-5,0.002106814150662525,1.6549487782253094E-4,1.5212479072585165E-5
841.0,1.7147858271652307E-8,5.567161019807356E-6,1.1855298862441745E-5,0.0021218434563926233,1.6648239319372898E-4,1.5297589450308204E-5
842.0,1.207547829279071E-8,5.555934855237232E-6,1.193706221921691E-5,0.0021353205155815297,1.6733993436391628E-4,1.537127225495566E-5
843.0,5.357342609316734E-8,5.543749118746848E-6,1.2018534491391468E-5,0.002146917387197982,1.6807617038983784E-4,1.543873657286081E-5
844.0,1.2860474462045343E-8,5.5280716010764365E-6,1.2082557151476055E-5,0.002156490349237844,1.6868197064244224E-4,1.5494839082160786E-5
845.0,4.310274947008424E-8,5.512127354591244E-6,1.2088399236966938E-5,0.0021618377513339983,1.6907629121939096E-4,1.555093908403548E-5
846.0,1.4572630019378159E-8,5.503077346967309E-6,1.2275305413447181E-5,0.0021838111860139962,1.7055273854444774E-4,1.567687457496398E-5
847.0,1.3170321304175368E-8,5.4912533777743796E-6,1.2435711507817696E-5,0.0022012410601005305,1.7172613661211455E-4,1.577046260886188E-5
848.0,1.2123059855438142E-8,5.476262458444941E-6,1.2561105771628322E-5,0.0022139236827994875,1.7260455070646988E-4,1.583024817288137E-5
849.0,1.1166549119303059E-8,5.460985931899984E-6,1.2653234734023848E-5,0.0022230224110036116,1.732008479549474E-4,1.5868227863834753E-5
850.0,1.0241934742227912E-8,5.445048121371848E-6,1.2718242619801168E-5,0.00222900488615055,1.7355729233158683E-4,1.5887576370260105E-5
851.0,1.8460908252658562E-8,5.428022929960717E-6,1.2763227706580726E-5,0.00223219473715667,1.736792993056958E-4,1.5890962202241863E-5
852.0,9.824286118346276E-9,5.4094473354373076E-6,1.2789855176231347E-5,0.0022324167085301743,1.7359092189036304E-4,1.5877842531227284E-5
853.0,9.777727100240101E-9,5.389157918667266E-6,1.279781778953617E-5,0.0022299808542071333,1.7327807281040277E-4,1.5846206327472276E-5
854.0,9.079585136503533E-9,5.366875893125143E-6,1.277434927440054E-5,0.0022244727854251016,1.727639183036845E-4,1.579001859471385E-5
855.0,8.93846874858522E-9,5.342744087962822E-6,1.2741928192414343E-5,0.0022168116711891376,1.7208783247838995E-4,1.5721882648794935E-5
856.0,8.775127293733616E-9,5.316710925087689E-6,1.2686794001696255E-5,0.00220656885692667,1.712533804889194E-4,1.563738230817482E-5
857.0,8.77437332853307E-9,5.288394819117806E-6,1.2570350674314436E-5,0.002191807967718802,1.7024296662088942E-4,1.5529525643651256E-5
858.0,8.697358092979248E-9,5.257286532221428E-6,1.244005801126997E-5,0.0021738722342337993,1.6909754200245222E-4,1.5406446629121055E-5
859.0,8.459114504566135E-9,5.224379761037651E-6,1.2327814113101795E-5,0.002155509866529263,1.678120983551888E-4,1.5281453441070544E-5
860.0,8.14120329770946E-9,5.18968269660966E-6,1.2216459257643267E-5,0.0021358349744421265,1.6640645526952127E-4,1.5148305505524825E-5
861.0,7.827667424147583E-9,5.153382651443413E-6,1.2103404521310435E-5,0.0021148329758655542,1.6483721266499172E-4,1.5009131993805918E-5
862.0,7.733550979151327E-9,5.115034056420966E-6,1.1988711590588302E-5,0.0020923905582015873,1.631370954069742E-4,1.4864745530515805E-5
863.0,7.52668803810932E-9,5.075055147142755E-6,1.1863143402793507E-5,0.002068256771765134,1.6130118449403388E-4,1.4706541514344602E-5
864.0,7.620943987291782E-9,5.0333159667084815E-6,1.1728127112448597E-5,0.0020426751931438675,1.5933182098018037E-4,1.4535186069709239E-5
865.0,7.757952464146878E-9,4.989992219239039E-6,1.1583558164856227E-5,0.0020151713878661507,1.5724121478487147E-4,1.4351751189215664E-5
866.0,7.458024212579089E-9,4.945331025070592E-6,1.142430334025978E-5,0.0019863226720283904,1.550489689827887E-4,1.41544270608745E-5
867.0,1.4309211007606576E-8,4.899376228254087E-6,1.1258522909788462E-5,0.0019561869923864265,1.5277068652025716E-4,1.3951517713963683E-5
868.0,2.4869319954249728E-8,4.852264729382081E-6,1.1079923666822109E-5,0.0019240949012382343,1.5042671559713182E-4,1.374039533572007E-5
869.0,1.998002878801664E-8,4.803737134327595E-6,1.0903659419314517E-5,0.0018912352992604313,1.4800679679621232E-4,1.352604476677881E-5
870.0,1.3363301017670547E-8,4.754287787850343E-6,1.0728680696488988E-5,0.001857754170893865,1.4552651511890105E-4,1.3310317148690356E-5
871.0,9.61474103028917E-9,4.7039891885941025E-6,1.0545243223527952E-5,0.0018233018660364002,1.42987224853311E-4,1.3090429714685218E-5
872.0,5.5720283037512475E-8,4.652972258704941E-6,1.035823180130883E-5,0.0017883004604434187,1.403964487639496E-4,1.2867725912927261E-5
873.0,1.3264578107845702E-8,4.60124847846879E-6,1.016851264685281E-5,0.0017527009684616631,1.377695539437252E-4,1.2642133861516895E-5
874.0,7.138580612752081E-9,4.549129379068208E-6,9.97636054256114E-6,0.0017165369711446012,1.3513976893886055E-4,1.24159046937668E-5
875.0,6.598218716369085E-9,4.49668637286397E-6,9.776175528065127E-6,0.0016798548380242487,1.324906714704308E-4,1.2188470156446113E-5
876.0,6.454021202350273E-9,4.443759164458989E-6,9.573491352426653E-6,0.0016428709889836084,1.2981760317328295E-4,1.196132145815115E-5
877.0,6.371565638770558E-9,4.390573716059968E-6,9.360121864106427E-6,0.0016045167850468553,1.271351111863485E-4,1.1729802949661292E-5
878.0,7.450080580977068E-9,4.337305143820637E-6,9.142236612007953E-6,0.0015651281663281978,1.244367769278992E-4,1.1493511637192416E-5
879.0,8.59064129325878E-9,4.28405437958361E-6,8.927094241965151E-6,0.0015270007712430305,1.2173214934648348E-4,1.1261505284484466E-5
880.0,7.796130179316373E-9,4.230780613601501E-6,8.717876166073734E-6,0.0014895867618421026,1.1903494544959562E-4,1.1034888131540165E-5
881.0,6.8797070284575015E-9,4.1775463056828915E-6,8.518007501171885E-6,0.0014531388104976474,1.163531462252338E-4,1.0814751335923561E-5
882.0,6.370723362638827E-9,4.124651037402761E-6,8.319121068134269E-6,0.001417031482574194,1.1368180033864677E-4,1.0598672005443522E-5
883.0,1.7021929906810023E-8,4.072414059407853E-6,8.121270939845799E-6,0.0013813554404255351,1.110415589621904E-4,1.0386547042022798E-5
884.0,6.689916733540537E-9,4.0207744279044315E-6,7.929345923635372E-6,0.0013458629598044405,1.0843939253425832E-4,1.0179224722276513E-5
885.0,5.849499746807238E-9,3.9698925809940945E-6,7.737534582578083E-6,0.001310642321382749,1.0588402904795086E-4,9.977105261620024E-6
886.0,5.759941239553255E-9,3.919748104507533E-6,7.5387010885361025E-6,0.0012755519353413276,1.0337424558121718E-4,9.778960676493757E-6
887.0,5.543287318099795E-9,3.870576285160045E-6,7.347588620602607E-6,0.0012414601160151643,1.0090902096000315E-4,9.588333593207737E-6
888.0,5.483455808731208E-9,3.822299510608535E-6,7.162994751077599E-6,0.0012085472171466348,9.849310204296533E-5,9.404392159126024E-6
889.0,5.468150606641109E-9,3.77484342662616E-6,6.982617568071363E-6,0.0011764694476943218,9.61505666970679E-5,9.226689274921114E-6
890.0,5.411640772300229E-9,3.7284539901157705E-6,6.808825237673087E-6,0.0011454615757954599,9.387997297033002E-5,9.055946987286582E-6
891.0,5.330038902678281E-9,3.6831299790861928E-6,6.642922778408496E-6,0.0011155642200141726,9.168040509400178E-5,8.892763711459723E-6
892.0,5.306549409581554E-9,3.638887545750577E-6,6.4698340277361125E-6,0.0010863054305702915,8.955663385650305E-5,8.732883799830323E-6
893.0,5.2628225879346E-9,3.5957024517761234E-6,6.306828806563255E-6,0.001058180333892936,8.750854878940284E-5,8.580561504976507E-6
894.0,5.185700655975819E-9,3.5535910403028527E-6,6.151331855417313E-6,0.001031214893097189,8.554560200422455E-5,8.434561716078867E-6
895.0,7.494242482814822E-9,3.512397402419387E-6,6.004739328640516E-6,0.0010055743132772786,8.365606129618434E-5,8.295820718330966E-6
896.0,2.225987079731426E-8,3.472391266464342E-6,5.862972445897448E-6,9.811559460895629E-4,8.185219883926419E-5,8.163236234396788E-6
897.0,2.2382592108568178E-8,3.433460683007908E-6,5.728695043906554E-6,9.580826849427578E-4,8.013808313387607E-5,8.037386973253149E-6
898.0,1.4997796694022415E-8,3.3958185392394073E-6,5.60291210584229E-6,9.362286480433138E-4,7.851311040177398E-5,7.918097427518504E-6
899.0,9.60986863959232E-9,3.3594104177175394E-6,5.488320766694591E-6,9.155553971984918E-4,7.697545081606822E-5,7.805618815032742E-6
900.0,8.006092312210207E-9,3.3241660889268646E-6,5.380245064969661E-6,8.96093015497205E-4,7.552781801693342E-5,7.699132814988656E-6
901.0,5.73430896046246E-8,3.2900358413011407E-6,5.280099620136562E-6,8.778718662363775E-4,7.416476371431044E-5,7.598870702508382E-6
902.0,1.2029955180011751E-8,3.257003349409884E-6,5.186052047882408E-6,8.608943308403307E-4,7.288554378688789E-5,7.502569434702292E-6
903.0,5.566236421548878E-9,3.2250988470209573E-6,5.0966793962400975E-6,8.451419891670819E-4,7.169131887469186E-5,7.4108055405210545E-6
904.0,5.0590905318618225E-9,3.194287651956907E-6,5.0140427342183016E-6,8.308114473838882E-4,7.058442941020057E-5,7.3246570276402015E-6
905.0,4.943708610024454E-9,3.164513599979299E-6,4.9379061383760875E-6,8.168205830617055E-4,6.956302614304121E-5,7.240977528076349E-6
906.0,5.023643756410049E-9,3.1357011265218205E-6,4.86657448810672E-6,8.042842104923175E-4,6.864353170664265E-5,7.1617014312031585E-6
907.0,5.132469194492316E-9,3.107897727658779E-6,4.804167962816505E-6,7.934083664335346E-4,6.781882203063491E-5,7.08871365784804E-6
